message_id,conversation_id,topic,timestamp,labeler_id,confidence
36598,0,Spam Messages,2025-01-14T13:27:28Z,mistral7b,0.99
36599,1,AirDrop Event Announcement,2025-01-14T13:33:47Z,mistral7b,0.98
36600,1,Offering for Developer Services,2025-01-14T13:35:27Z,mistral7b,0.95
36602,1,Stock Market Opening Reminder,2025-01-14T14:26:50Z,mistral7b,0.85
36603,1,New User Introduction,2025-01-14T14:30:19Z,mistral7b,0.99
36605,1,AirDrop Event Details,2025-01-14T15:55:11Z,mistral7b,0.98
36635,1,Giveaway,2025-01-15T02:52:44Z,mistral7b,0.9
36638,2,Partnership Inquiry,2025-01-15T04:31:48Z,mistral7b,0.9
36639,2,Contact Information for Proposals,2025-01-15T04:32:30Z,mistral7b,0.9
36640,2,Response to Partnership Inquiry,2025-01-15T04:36:04Z,mistral7b,0.9
36641,3,Promotion of Smart Bot,2025-01-15T05:05:31Z,mistral7b,0.8
36642,3,Response to Promotion,2025-01-15T06:09:00Z,mistral7b,0.8
36644,1,Discussion on team's price defense strategy,2025-01-15T07:26:01Z,mistral7b,0.9
36646,1,Volume and price discussion,2025-01-15T07:47:13Z,mistral7b,0.8
36647,1,Bot interaction recognition,2025-01-15T08:16:34Z,mistral7b,0.9
36648,2,New topic initiation,2025-01-15T08:16:58Z,mistral7b,0.7
36652,1,Request for team response,2025-01-15T11:38:50Z,mistral7b,0.9
36653,1,Team response confirmation,2025-01-15T11:42:31Z,mistral7b,0.9
36654,1,Confirmation of team response,2025-01-15T11:43:19Z,mistral7b,0.9
36655,0,Spam Messages,2025-01-15T12:38:55Z,mistral7b,1.0
36656,1,Follow-up on team response,2025-01-15T13:15:46Z,mistral7b,0.9
36657,1,Confirmation of previous team response,2025-01-15T13:32:51Z,mistral7b,0.9
36658,1,Discussion on skepticism and need for reassurance,2025-01-15T13:41:40Z,mistral7b,0.8
36659,2,Skepticism towards team response,2025-01-15T13:43:43Z,mistral7b,0.7
36660,3,Reminiscing about past experiences,2025-01-15T13:43:54Z,mistral7b,0.8
36661,3,Continuation of reminiscing,2025-01-15T13:43:54Z,mistral7b,0.9
36662,3,Recognition of fellow community member,2025-01-15T13:57:37Z,mistral7b,0.8
36663,3,Affirmation of community member's presence,2025-01-15T13:59:11Z,mistral7b,0.9
