message_id,conversation_id,topic,timestamp,labeler_id,confidence
1,1,General Greetings,2025-02-09T22:24:00Z,1,0.9
2,1,General Greetings,2025-02-09T22:24:00Z,1,0.9
3,2,Sports Discussion,2025-02-09T22:28:00Z,1,0.95
4,2,Sports Discussion,2025-02-09T22:29:00Z,1,0.95
5,2,Sports Discussion,2025-02-09T22:32:00Z,1,0.95
6,3,Crypto Market Update,2025-02-09T22:50:00Z,1,0.98
7,4,New Member Introduction,2025-02-09T22:59:00Z,1,0.9
8,4,New Member Introduction,2025-02-09T22:59:00Z,1,0.9
9,4,New Member Introduction,2025-02-09T22:59:00Z,1,0.9
10,4,New Member Introduction,2025-02-09T22:59:00Z,1,0.9
11,4,New Member Introduction,2025-02-09T23:00:00Z,1,0.9
12,4,New Member Introduction,2025-02-09T23:01:00Z,1,0.9
13,4,New Member Introduction,2025-02-09T23:02:00Z,1,0.9
14,4,New Member Introduction,2025-02-09T23:02:00Z,1,0.9
15,4,New Member Introduction,2025-02-09T23:03:00Z,1,0.9
16,1,General Greetings,2025-02-09T23:21:00Z,1,0.9
17,3,Crypto Market Update,2025-02-09T23:23:00Z,1,0.98
18,3,Crypto Market Update,2025-02-09T23:25:00Z,1,0.98
19,3,Crypto Market Update,2025-02-09T23:29:00Z,1,0.98
20,3,Crypto Market Update,2025-02-09T23:31:00Z,1,0.98
21,2,Sports Discussion,2025-02-10T00:42:00Z,1,0.95
22,2,Sports Discussion,2025-02-10T00:43:00Z,1,0.95
23,2,Sports Discussion,2025-02-10T01:19:00Z,1,0.95
24,2,Sports Discussion,2025-02-10T01:52:00Z,1,0.95
25,2,Sports Discussion,2025-02-10T02:24:00Z,1,0.95
26,2,Sports Discussion,2025-02-10T04:32:00Z,1,0.95
27,5,Community Engagement,2025-02-10T04:45:00Z,1,0.9
28,5,Community Engagement,2025-02-10T04:53:00Z,1,0.9
29,5,Community Engagement,2025-02-10T04:53:00Z,1,0.9
30,5,Community Engagement,2025-02-10T04:53:00Z,1,0.9
31,5,Community Engagement,2025-02-10T04:53:00Z,1,0.9
32,5,Community Engagement,2025-02-10T04:53:00Z,1,0.9
33,5,Community Engagement,2025-02-10T04:57:00Z,1,0.9
34,6,New Member Introduction,2025-02-10T05:00:00Z,1,0.9
35,6,New Member Introduction,2025-02-10T05:01:00Z,1,0.9
36,6,New Member Introduction,2025-02-10T05:01:00Z,1,0.9
37,6,New Member Introduction,2025-02-10T05:07:00Z,1,0.9
38,5,Community Engagement,2025-02-10T05:08:00Z,1,0.9
39,5,Community Engagement,2025-02-10T05:09:00Z,1,0.9
40,6,New Member Introduction,2025-02-10T05:43:00Z,1,0.9
41,6,New Member Introduction,2025-02-10T05:43:00Z,1,0.9
42,6,New Member Introduction,2025-02-10T05:58:00Z,1,0.9
43,6,New Member Introduction,2025-02-10T06:04:00Z,1,0.9
44,5,Community Engagement,2025-02-10T06:13:00Z,1,0.9
45,6,New Member Introduction,2025-02-10T06:19:00Z,1,0.9
46,6,New Member Introduction,2025-02-10T06:24:00Z,1,0.9
47,5,Community Engagement,2025-02-10T06:28:00Z,1,0.9
48,5,Community Engagement,2025-02-10T06:31:00Z,1,0.9
49,6,New Member Introduction,2025-02-10T11:32:00Z,1,0.9
50,6,New Member Introduction,2025-02-10T11:38:00Z,1,0.9
51,0,Spam Messages,2025-02-10T16:27:00Z,1,0.95
52,1,General Greetings,2025-02-10T16:58:00Z,1,0.9
53,1,General Greetings,2025-02-10T16:58:00Z,1,0.9
54,1,General Greetings,2025-02-10T17:17:00Z,1,0.9
55,1,General Greetings,2025-02-10T17:29:00Z,1,0.9
56,1,General Greetings,2025-02-10T17:42:00Z,1,0.9
57,5,Community Engagement,2025-02-10T17:43:00Z,1,0.9
58,7,Crypto Market Discussion,2025-02-10T17:55:00Z,1,0.95
59,1,General Greetings,2025-02-10T17:59:00Z,1,0.9
60,7,Crypto Market Discussion,2025-02-10T18:02:00Z,1,0.95
61,5,Community Engagement,2025-02-10T18:04:00Z,1,0.9
62,7,Crypto Market Discussion,2025-02-10T19:45:00Z,1,0.95
63,8,Community Quests,2025-02-10T20:20:00Z,1,0.95
64,7,Crypto Market Discussion,2025-02-10T20:21:00Z,1,0.95
65,9,Memes and Fun,2025-02-10T20:23:00Z,1,0.9
66,9,Memes and Fun,2025-02-10T20:24:00Z,1,0.9
67,9,Memes and Fun,2025-02-10T01:04:00Z,1,0.9
68,9,Memes and Fun,2025-02-10T01:04:00Z,1,0.9
69,9,Memes and Fun,2025-02-10T01:08:00Z,1,0.9
70,9,Memes and Fun,2025-02-10T01:08:00Z,1,0.9
71,9,Memes and Fun,2025-02-10T01:09:00Z,1,0.9
72,9,Memes and Fun,2025-02-10T01:09:00Z,1,0.9
73,9,Memes and Fun,2025-02-10T01:09:00Z,1,0.9
74,9,Memes and Fun,2025-02-10T01:11:00Z,1,0.9
75,9,Memes and Fun,2025-02-10T01:11:00Z,1,0.9
76,9,Memes and Fun,2025-02-10T01:11:00Z,1,0.9
77,9,Memes and Fun,2025-02-10T01:11:00Z,1,0.9
78,9,Memes and Fun,2025-02-10T01:11:00Z,1,0.9
79,9,Memes and Fun,2025-02-10T01:12:00Z,1,0.9
80,9,Memes and Fun,2025-02-10T01:12:00Z,1,0.9
81,9,Memes and Fun,2025-02-10T01:12:00Z,1,0.9
82,9,Memes and Fun,2025-02-10T01:12:00Z,1,0.9
83,9,Memes and Fun,2025-02-10T01:13:00Z,1,0.9
84,9,Memes and Fun,2025-02-10T01:13:00Z,1,0.9
85,9,Memes and Fun,2025-02-10T01:13:00Z,1,0.9
86,9,Memes and Fun,2025-02-10T01:13:00Z,1,0.9
87,9,Memes and Fun,2025-02-10T01:14:00Z,1,0.9
