message_id,conversation_id,topic,timestamp,labeler_id,confidence
1,0,Spam Messages,2025-02-10T06:30:00Z,1,1.0
2,1,Bybit Mobile App Deep Linking Inquiry,2025-02-10T06:30:00Z,1,0.95
3,2,$B3 Launch and Bybit Listing Details,2025-02-10T07:21:00Z,1,0.98
4,2,$B3 Launch and Bybit Listing Details,2025-02-10T07:21:00Z,1,0.98
5,3,Bybit Customer Support Information,2025-02-10T07:41:00Z,1,0.99
6,3,Bybit Customer Support Information,2025-02-10T07:41:00Z,1,0.99
7,3,Bybit Customer Support Information,2025-02-10T07:41:00Z,1,0.99
8,3,Bybit Customer Support Information,2025-02-10T07:41:00Z,1,0.99
9,3,Bybit Customer Support Information,2025-02-10T07:42:00Z,1,0.99
10,3,Bybit Customer Support Information,2025-02-10T07:42:00Z,1,0.99
11,3,Bybit Customer Support Information,2025-02-10T07:42:00Z,1,0.99
12,3,Bybit Customer Support Information,2025-02-10T07:42:00Z,1,0.99
13,3,Bybit Customer Support Information,2025-02-10T07:42:00Z,1,0.99
14,3,Bybit Customer Support Information,2025-02-10T07:43:00Z,1,0.99
15,3,Bybit Customer Support Information,2025-02-10T07:46:00Z,1,0.99
16,3,Bybit Customer Support Information,2025-02-10T07:46:00Z,1,0.99
17,3,Bybit Customer Support Information,2025-02-10T07:46:00Z,1,0.99
18,4,General Greetings,2025-02-10T07:46:00Z,1,0.9
19,4,General Greetings,2025-02-10T07:48:00Z,1,0.9
20,4,General Greetings,2025-02-10T07:49:00Z,1,0.9
21,5,Trading Discussion,2025-02-10T07:49:00Z,1,0.95
22,5,Trading Discussion,2025-02-10T07:50:00Z,1,0.95
23,5,Trading Discussion,2025-02-10T07:53:00Z,1,0.95
24,5,Trading Discussion,2025-02-10T07:53:00Z,1,0.95
25,4,General Greetings,2025-02-10T08:08:00Z,1,0.9
26,6,Fiat to USDT Conversion Inquiry,2025-02-10T08:08:00Z,1,0.97
27,2,$B3 Launch and Bybit Listing Details,2025-02-10T08:12:00Z,1,0.98
28,6,Fiat to USDT Conversion Inquiry,2025-02-10T08:13:00Z,1,0.97
29,6,Fiat to USDT Conversion Inquiry,2025-02-10T08:13:00Z,1,0.97
30,7,Sonic AMA Announcement,2025-02-10T08:19:00Z,1,0.96
31,7,Sonic AMA Announcement,2025-02-10T08:19:00Z,1,0.96
32,4,General Greetings,2025-02-10T08:29:00Z,1,0.9
33,4,General Greetings,2025-02-10T08:31:00Z,1,0.9
51,1,"""Cryptocurrency AMA Announcements""",2025-02-10T09:13:00Z,1,0.95
52,2,"""Cryptocurrency Campaigns and Rewards""",2025-02-10T09:13:00Z,1,0.95
53,1,"""Cryptocurrency AMA Announcements""",2025-02-10T09:13:00Z,1,0.95
54,3,"""Bybit Affiliate Partnership""",2025-02-10T09:19:00Z,1,0.9
